Banner Skills have {0} reduced Aura Effect,バナースキルのオーラの効果が{0}%減少する
Banner Skills have {0} reduced Duration,バナースキルの持続時間が{0}%減少する
Banner Skills have {0}% increased Area of Effect,バナースキルの効果範囲が{0}%増加する
Banner Skills have {0}% increased Aura BuffMagnitude,バナースキルはオーラ強度が{0}%増加する
Banner Skills have {0}% increased Aura Effect,バナースキルのオーラの効果が{0}%増加する
Banner Skills have {0}% increased Duration,バナースキルの持続時間が{0}%増加する
Banner Skills have {0}% reduced Area of Effect,バナースキルの効果範囲が{0}%減少する
Banner Skills have {0}% reduced Aura BuffMagnitude,バナースキルはオーラ強度が{0}%減少する
Banner Skills have {0}% reduced Aura Effect,バナースキルのオーラの効果が{0}%減少する
Banner Skills have {0}% reduced Duration,バナースキルの持続時間が{0}%減少する
Banner Valour Gained,バナー勇猛獲得
Banner also grant 25% to all Elemental Damage Damage Resistances to you and Allies,バナーはまたプレイヤーと味方の全ての元素耐性に 25%を付与もする
Banner also grant 25% to all Elemental Damage Damage Resistances to you and Ally,バナーはまたプレイヤーと味方の全ての元素耐性に 25%を付与もする
Banner also grant 25% to all Elemental Damage Resistances to you and Allies,バナーはまたプレイヤーと味方の全ての元素耐性に 25%を付与もする
Banner also grant 25% to all Elemental Damage Resistances to you and Ally,バナーはまたプレイヤーと味方の全ての元素耐性に 25%を付与もする
Banner also grant 25% to all ElementalDamage Resistances to you and Allies,バナーはまたプレイヤーと味方の全ての元素耐性に 25%を付与もする
Banner also grant 25% to all ElementalDamage Resistances to you and Ally,バナーはまたプレイヤーと味方の全ての元素耐性に 25%を付与もする
Banner also grant {0} to all ElementalDamage Resistances to you and Allies,バナーはまたプレイヤーと味方の全ての元素耐性に {0}%を付与もする
Banner also grant {0}% to all ElementalDamage Resistances to you and Allies,バナーはまたプレイヤーと味方の全ての元素耐性に {0}%を付与もする
Banner always have maximum Valour,バナーは常に最大値の勇猛を持つ
Banner duration is {0} seconds,バナーの持続時間は{0}秒
Banner duration@{0}s,バナーの持続時間@{0}秒
Banner gain 5 Glory per Second,バナーは毎秒5のグローリーを獲得する
Banner gain 5 Glory per second,バナーは毎秒5のグローリーを獲得する
Banner gain {0} Glory per second,バナーは毎秒{0}のグローリーを獲得する
Bannerman,旗手
Banners also grant 5% to all Elemental Resistances to you and Allies,バナーはまたプレイヤーと味方の全ての元素耐性に 5%を付与もする
Banners also grant 5% to all Elemental Resistances to you and Ally,バナーはまたプレイヤーと味方の全ての元素耐性に 5%を付与もする
Banners also grant {0} increased Attack Damage to you and Allies,バナーはプレイヤーと味方にアタックダメージ{0}%増加も付与する
Banners also grant {0} reduced Attack Damage to you and Allies,バナーはプレイヤーと味方にアタックダメージ{0}%減少も付与する
Banners also grant {0} to all Elemental Resistances to you and Allies,バナーはまたプレイヤーと味方の全ての元素耐性に {0}%を付与もする
Banners also grant {0}% increased Attack Damage to you and Allies,バナーはプレイヤーと味方にアタックダメージ{0}%増加も付与する
Banners also grant {0}% reduced Attack Damage to you and Allies,バナーはプレイヤーと味方にアタックダメージ{0}%減少も付与する
Banners also grant {0}% to all Elemental Resistances to you and Allies,バナーはまたプレイヤーと味方の全ての元素耐性に {0}%を付与もする
Banners always have maximum Valour,バナーは常に最大値の勇猛を持つ
"Banners you are carrying gain 1 Stage on Melee Hit, up to 5 per second",背負っているバナーは近接ヒット時にステージを1獲得する。1秒間に最大5ステージ
Banshee's,バンシーの
Baptised by Fire,火の洗礼
Baran's Citadel Map,バランの城塞のマップ
Baran's Crest,バランの紋章
Barbarian Plate,蛮族のプレート
Barbaric Strength,野蛮人の筋力
Barbarism,蛮行
Barbarous Quarterstaff,野蛮なクォータースタッフ
Barbarous Quarterstaves,野蛮なクォータースタッフ
Barbed,有刺の
Barbed Bracers,トゲ付きの弓籠手
Barbed Club,トゲのこん棒
Barbed Spear,トゲ付きの槍
Barbs I,棘による報復 I
Barbs II,棘による報復 II
Barbs III,棘による報復 III
BarbsSupport,棘による報復 I
BarbsSupportThree,棘による報復 III
BarbsSupportTwo,棘による報復 II
Barbute Helmet,バービュートヘルメット
Bard's,吟遊詩人の
Barkskin,バークスキン
Baron's,男爵の
Baroness's,女男爵の
Baronness',男爵夫人の
Baroque Gloves,バロックの手袋
Baroque Round Shield,バロックラウンドシールド
Baroque Targe,バロックのタージ
Barrage,バラージ
Barrage Support,バラージサポート
Barrage and Frenzy have 25% increased Critical Strike Chance per Endurance Charge (Tier 1),バラージおよびフレンジーはエンデュランスチャージ1個ごとにクリティカル率が25%増加する (ティア 1)
Barrage and Frenzy have 40% increased Critical Strike Chance per Endurance Charge (Tier 1),バラージおよびフレンジーはエンデュランスチャージ1個ごとにクリティカル率が40%増加する (ティア 1)
Barrage and Frenzy have {0} increased Critical Chance per Endurance Charge,バラージおよびフレンジーはエンデュランスチャージ1個ごとにクリティカルヒット率が{0}%増加する
Barrage and Frenzy have {0} increased Critical Strike Chance per Endurance Charge,バラージおよびフレンジーはエンデュランスチャージ1個ごとにクリティカル率が{0}%増加する
Barrage and Frenzy have {0} reduced Critical Chance per Endurance Charge,バラージおよびフレンジーはエンデュランスチャージ1個ごとにクリティカルヒット率が{0}%減少する
Barrage and Frenzy have {0} reduced Critical Strike Chance per Endurance Charge,バラージおよびフレンジーはエンデュランスチャージ1個ごとにクリティカル率が{0}%減少する
Barrage and Frenzy have {0}% increased Critical Chance per Endurance Charge,バラージおよびフレンジーはエンデュランスチャージ1個ごとにクリティカルヒット率が{0}%増加する
Barrage and Frenzy have {0}% increased Critical Strike Chance per Endurance Charge,バラージおよびフレンジーはエンデュランスチャージ1個ごとにクリティカル率が{0}%増加する
Barrage and Frenzy have {0}% reduced Critical Chance per Endurance Charge,バラージおよびフレンジーはエンデュランスチャージ1個ごとにクリティカルヒット率が{0}%減少する
Barrage and Frenzy have {0}% reduced Critical Strike Chance per Endurance Charge,バラージおよびフレンジーはエンデュランスチャージ1個ごとにクリティカル率が{0}%減少する
Barrage fires an additional Projectile,バラージは投射物を追加で1個放つ
Barrage fires an additional Projectile simultaneously on the first and final attacks,バラージは最初と最後のアタック時に同時に投射物を追加で1個放つ
Barrage fires an additional projectile simultaneously on the first and final attacks,バラージの最初と最後のアタックは投射物を追加で1個同時に放つ
Barrage fires an additional {0} projectiles simultaneously on the first and final attacks,バラージの最初と最後のアタックは投射物を追加で{0}個同時に放つ
Barrage fires {0} additional Projectiles,バラージは投射物を追加で{0}個放つ
Barrage of Volley Fire,一斉発射のバラージ
Barrageable Attack with this Bow Repeat {0} time if no enemies are in your Presence,この弓によるバラージ可能なアタックは存在下に敵がいなければ{0}回繰り返す
Barrageable Attacks with this Bow Repeat {0} time if no enemies are in your Presence,この弓によるバラージ可能なアタックは存在下に敵がいなければ{0}回繰り返す
Barricade Tower Shield,阻塞のタワーシールド
Barrier Invocation,バリアーインボケーション
Barrier Quarterstaff,バリアークォータースタッフ
Barrier Quarterstaves,バリアークォータースタッフ
Barrier can take ElementalDamage up to an additional {0} of your Armour and Evasion,バリアはプレイヤーのアーマーおよび回避力の{0}%までの元素ダメージを受けることができる
Barrier can take ElementalDamage up to an additional {0}% of your Armour and Evasion,バリアはプレイヤーのアーマーおよび回避力の{0}%までの元素ダメージを受けることができる
Barrier recharge delay@{0}s,バリアリチャージ遅延@{0}秒
Barrier value@{0},バリアの数値@{0}
Barrows Map,古墳のマップ
Barya of Kelari,ケラリのバリャ
Barya of Navira,ナヴィラのバリャ
Barya of Ruzhan,ルザンのバリャ
Baryanic Leylines,バリャのレイライン
Basalt Flask,玄武岩のフラスコ
Base Bleeding Duration is 1 second,出血の基礎持続時間は1秒
Base Chill Effect is 50%,冷却の基礎効果は50%
Chance to Chill is now based on the Damage of the HitDamage inflicting it,冷却付与確率はそれを付与するヒットのダメージに応じるようになる
Base Circle Radius is 10,円の基礎半径は10
{0} to Circle Radius per Stage,ステージごとに円の半径が{0}される
Channelling stops when Total Circle Radius reaches 90,円の半径の合計が90に達した時にチャネリングが止まる
Base Critical Chance for Attack with MartialWeapon is {0},武器によるアタックの基礎クリティカルヒット率は{0}%になる
Base Critical Chance for Attack with MartialWeapon is {0}%,武器によるアタックの基礎クリティカルヒット率は{0}%になる
Base Critical Hit Chance for Attacks with Weapons is {0},武器によるアタックの基礎クリティカルヒット率は{0}%になる
Base Critical Hit Chance for Attacks with Weapons is {0}%,武器によるアタックの基礎クリティカルヒット率は{0}%になる
Base Critical Strike Chance for Attack with Weapons is 800%,武器によるアタックの基礎クリティカル率は800%になる
Base Critical Strike Chance for Attack with Weapons is 900%,武器によるアタックの基礎クリティカル率は900%になる
Base Critical Strike Chance for Attacks with Weapons is 800%,武器によるアタックの基礎クリティカル率は800%になる
Base Critical Strike Chance for Attacks with Weapons is 900%,武器によるアタックの基礎クリティカル率は900%になる
Base Critical Strike Chance for Attacks with Weapons is {0},武器によるアタックの基礎クリティカル率は{0}%になる
Base Critical Strike Chance for Attacks with Weapons is {0}%,武器によるアタックの基礎クリティカル率は{0}%になる
Base Critical for Spell is 1500%,スペルの基礎クリティカルヒット率は1500%
Base Critical for Spell is {0},スペルの基礎クリティカルヒット率は{0}%
Base Critical for Spell is {0}%,スペルの基礎クリティカルヒット率は{0}%
Base Critical for Spells is 1500%,スペルの基礎クリティカルヒット率は1500%
Base Damage Dealt,与えられたベースダメージ
Base Energy gained when a Minion is MinionDeath modified by Minion Power@50,ミニオンキル時にミニオンパワーで変更できる獲得基礎エネルギー@50
Base Level,ベースレベル
Base Maximum Darkness is 100,ダークネスの基礎最大値は100
Base Mine Detonation Time is {0} seconds,基礎マイン起爆時間は{0}秒
Base Off Hand Attack time is {0} seconds,オフハンドの基礎アタックタイムは{0}秒
Base Spell Critical Chance of Spells is equal to that of Main Hand Weapon,スペルの基礎クリティカルヒット率はメインハンド武器のクリティカルヒット率と同量となる
Base Spell Critical Strike Chance of Spell is equal to that of Main Hand Weapon,スペルの基礎クリティカル率はメインハンド武器のクリティカル率と同量となる
Base Spell Critical Strike Chance of Spells is equal to that of Main Hand Weapon,スペルの基礎クリティカル率はメインハンド武器のクリティカル率と同量となる
Base Spells Critical Strike Chance of Spells is equal to that of Main Hand Weapon,スペルの基礎クリティカル率はメインハンド武器のクリティカル率と同量となる
Base Type,ベースタイプ
Baselard,バーゼラルド
Basemetal Treads,ベースメタルトレッド
Bashing,殴る
Bashing Beast,叩き潰す獣
Basic Currency Items dropped by slain Enemies have {0} chance to be Duplicated,倒した敵がドロップする基礎カレンシーが{0}%の確率で複製される
Basic Currency Items dropped by slain Enemies have {0}% chance to be Duplicated,倒した敵がドロップする基礎カレンシーが{0}%の確率で複製される
Basic Currency Items found in your Maps have {0} chance to drop as a full stack,マップで見つかる基礎カレンシーアイテムは{0}%の確率でフルスタックでドロップする
Basic Currency Items found in your Maps have {0}% chance to drop as a full stack,マップで見つかる基礎カレンシーアイテムは{0}%の確率でフルスタックでドロップする
Basic Disguise Kit,基本変装道具
Basic Jewel Socket,基本ジュエルソケット
Basic Nurturing,基本的な育成
Basic Training,基本訓練
Basic stash tabs are functionally identical to your free tabs.,ベーシックスタッシュタブは、初期装備のタブと同じ機能を持っています。
Basics of Pain,痛みの基礎
Basilica Map,聖堂のマップ
Basilisk Acid,バジリスクアシッド
Basket Rapier,バスケットヒルトレイピア
Bastard Sword,バスタードソード
Bastion,稜堡の
Bastion Breaker,バスティオンブレイカー
Bastion Sabatons,稜堡のサバトン
Bastion of Elements,元素の要塞
Bastion of Faith,信仰の砦
Bastion of Hope,希望の要塞
Bastion of the Forest,森の要塞
Bathed in the blood of {0} sacrificed in the name of Ahuana,アフアナの名において捧げられた{0}体の生贄の血に浴した
Passives in radius are Conquered by the Vaal,範囲内のパッシブはヴァールに征服される
Bathed in the blood of {0} sacrificed in the name of Doryani,ドリヤニの名において捧げられた{0}体の生贄の血に浴した
Bathed in the blood of {0} sacrificed in the name of Xibaqua,シバクアの名において捧げられた{0}体の生贄の血に浴した
Bathed in the blood of {0} sacrificed in the name of Zerphi,ゼルフィの名において捧げられた{0}体の生贄の血に浴した
Bathed in the blood of {1} sacrificed in the name of Xibaqua,シバクアの名において捧げられた{1}体の生贄の血に浴した
Bathed in the blood of {1} sacrificed in the name of Xibaqua(Ahuana-Xibaqua),シバクア(アフアナ-シバクア)の名において捧げられた{1}体の生贄の血に浴した
Batrachian Funerary Altar,蛙の葬送の祭壇
Battered Foil,ボロボロのフルーレ
Battered Helm,ぼろぼろのヘルム
Battering,殴打する
Battering Tempest,バタリング・テンペスト
Battering Uulgraft,殴打のウールグラフト
Battershout,破壊のウォークライ
BattershoutSupport,破壊のウォークライ
Battery Staff,バッテリースタッフ
Battle Axe,戦斧
Battle Buckler,バトルバックラー
Battle Fever,戦闘の興奮
Battle Hammer,バトルハンマー
Battle Lamellar,バトルラメラー
Battle Pick,バトルピック
Battle Plate,バトルプレート
Battle Rouse,戦闘鼓舞
Battle Sword,バトルソード
Battle Trance,戦闘トランス状態
Battle-Hardened,百戦錬磨
Battle-hardened,戦闘経験豊富
Battlefield Dominator,戦場の支配者
Battlemage,バトルメイジ
Battlemage's,戦魔道師の
Battlemage's Cry,バトルメイジズクライ
Battlemage's Cry Exerts 1 additional Attack,バトルメイジズクライは追加で1回のアタックを奮起させる
Battlemage's Cry Exerts {0} additional Attack,バトルメイジズクライは追加で{0}回のアタックを奮起させる
Battlemage's Cry Exerts {0} additional Attacks,バトルメイジズクライは追加で{0}回のアタックを奮起させる
BattlemagesCry,バトルメイジズクライ
Bazaar Map,バザールのマップ
Be twice blessed.,二度祝福を受けよ。
Beach Map,砂浜のマップ
Beacon of Azis,アジスの標
Beacon of Hope,希望の烽火
Beacon of Ruin,破滅の目印
Beaded Circlet,ビーズのサークレット
Beam Chain to {0} enemy,ビームは{0}体の敵に連鎖する
Beam deals {0} more Damage with Hits per Stage after the first,最初のステージの後1ステージごとにビームが与えるヒットダメージが{0}%上昇する
Beam deals {0}% more Damage with Hits per Stage after the first,最初のステージの後1ステージごとにビームが与えるヒットダメージが{0}%上昇する
Beam targeting radius is {0} metres,ビームのターゲット半径は{0}m
Beam targeting radius@{0}m,ビームのターゲット半径@{0}m
Beams Chain 1 Time,ビームは1回連鎖する
Beams Chain {0} Time,ビームは{0}回連鎖する
Beams Chain {0} Times,ビームは{0}回連鎖する
Beams Chain {0} times,ビームが追加で{0}回連鎖する
Beams Hit Enemies every {0} seconds,{0}秒ごとにビームが敵にヒットを与える
Beams deal {0} more Damage,ビームのダメージが{0}%上昇する
Beams deal {0} more Damage while Moving,移動中ビームのダメージが{0}%上昇する
Beams deal {0}% more Damage,ビームのダメージが{0}%上昇する
Beams deal {0}% more Damage while Moving,移動中ビームのダメージが{0}%上昇する
Beams fired@{0},放たれるビーム数@{0}
Bear Idol,クマのアイドル
Bear Skills Conversion {0} of Physical Damage to Fire Damage,クマスキルは物理ダメージの{0}%を火ダメージに変換する
Bear Skills Conversion {0}% of Physical Damage to Fire Damage,クマスキルは物理ダメージの{0}%を火ダメージに変換する
Bear Skills Convert {0} of Physical Damage to Fire Damage,クマスキルは物理ダメージの{0}%を火ダメージに変換する
Bear Skills Convert {0}% of Physical Damage to Fire Damage,クマスキルは物理ダメージの{0}%を火ダメージに変換する
Bear Trap,ベアトラップ
Bear Trap and Siphoning Trap Debuffs also apply 15% reduced Cooldown Recovery Rate to affected Enemies (Tier 1),ベアトラップおよびサイフォニングトラップのデバフは影響を与えている敵のクールダウン解消レートを15%減少させる (ティア 1)
Bear Trap and Siphoning Trap Debuffs also apply 25% reduced Cooldown Recovery Rate to affected Enemies (Tier 1),ベアトラップおよびサイフォニングトラップのデバフは影響を与えている敵のクールダウン解消レートを25%減少させる (ティア 1)
Bear Trap and Siphoning Trap Debuffs also apply {0} reduced Cooldown Recovery Rate to affected Enemies,ベアトラップおよびサイフォニングトラップのデバフは影響を与えている敵のクールダウン解消レートを{0}%減少させる
Bear Trap and Siphoning Trap Debuffs also apply {0}% reduced Cooldown Recovery Rate to affected Enemies,ベアトラップおよびサイフォニングトラップのデバフは影響を与えている敵のクールダウン解消レートを{0}%減少させる
Bear Trap has {0} increased Cooldown Recovery Rate,ベアトラップのクールダウン解消レートが{0}%増加する
Bear Trap has {0} reduced Cooldown Recovery Rate,ベアトラップのクールダウン解消レートが{0}%減少する
Bear Trap has {0}% increased Cooldown Recovery Rate,ベアトラップのクールダウン解消レートが{0}%増加する
Bear Trap has {0}% reduced Cooldown Recovery Rate,ベアトラップのクールダウン解消レートが{0}%減少する
Bear Trap of Skewers,串のベアトラップ
Bear's Roar,クマの咆哮
Bear-Touched,クマに触れられし者
Bearded Axe,髭斧
Bearers of the Guardian,守護者を運ぶ者
Bears the Mark of the Abyssal Lord,アビサルロードの紋章を身につけている
Bears the MarkofAbyssalLord,アビサルロードの紋章を身につけている
Bearskin Mantle,熊皮の外套
Beast Pen,獣のペン
Beastial Skin,獣の皮膚
Beastly,獣のような
Beastmaster,ビーストマスター
Beasts in Area deal {0} more Damage,エリアのビーストのダメージが{0}%上昇する
Beasts in Area deal {0}% more Damage,エリアのビーストのダメージが{0}%上昇する
Beasts in Area have {0} more Maximum Life,エリアのビーストの最大ライフが{0}%上昇する
Beasts in Area have {0}% more Maximum Life,エリアのビーストの最大ライフが{0}%上昇する
Beasts in your Maps are more likely to be less common varieties,マップに出現するビーストはより高い確率でより珍しい種類になる
Beasts in your Maps have a {0} chance to break free,マップのビーストは{0}%の確率で逃げ出す
Beasts which break free in your Maps gain Bestial Rage,マップで逃げ出したビーストは獣の憤怒を獲得する
Defeating Beasts grants Hunters' Cunning per Bestial Rage on the defeated Beast,倒したビーストの持つ獣の憤怒ごとに倒した獣はハンターの狡猾さを付与する
Beasts in your Maps have a {0}% chance to break free,マップのビーストは{0}%の確率で逃げ出す
Beasts:,ビースト:
Beatified,列福された
Beating,連打の
Beautiful,美しい
Beauty Through Death,死を乗り越えた美しさ
"Because of the properties of Fireball, this staff increases Fireball's damage by 66%.",ファイヤーボールの特性により、このスタッフによりファイヤーボールのダメージが66%増加する。
Because you have not used any of your Ascendancy points you have the option to change your Ascendancy class.,アセンダンシーポイントが1点も割り当てられていない場合、アセンダンシークラスを変更することができる。
Beckoning Clam,誘う貝
Beclouded,曇らせる
Become Flame-Touched,炎に触れられし者となる
"Become Ignite when you deal a Critical, taking 15% of your maximum Life and Energy Shield as Fire Damage per Second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignite when you deal a Critical, taking 15% of your maximum Life and Energy Shield as Fire Damage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignite when you deal a Critical, taking 15% of your maximum Life and Energy Shield as FireDamage per Second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignite when you deal a Critical, taking 15% of your maximum Life and Energy Shield as FireDamage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignite when you deal a Critical, taking 15% of your maximum Life and Energy Shields as Fire Damage per Second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignite when you deal a Critical, taking 15% of your maximum Life and Energy Shields as Fire Damage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignite when you deal a Critical, taking 15% of your maximum Life and Energy Shields as FireDamage per Second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignite when you deal a Critical, taking 15% of your maximum Life and Energy Shields as FireDamage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignite when you deal a Critical, taking 15% of your maximum Life and EnergyShield as Fire Damage per Second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignite when you deal a Critical, taking 15% of your maximum Life and EnergyShield as Fire Damage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignite when you deal a Critical, taking 15% of your maximum Life and EnergyShield as FireDamage per Second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignite when you deal a Critical, taking 15% of your maximum Life and EnergyShield as FireDamage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignite when you deal a Critical, taking {0} of your maximum Life and EnergyShield as Fire Damage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの{0}%を毎秒火ダメージとして受ける
"Become Ignite when you deal a Critical, taking {0}% of your maximum Life and EnergyShield as Fire Damage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの{0}%を毎秒火ダメージとして受ける
"Become Ignites when you deal a Critical, taking 15% of your maximum Life and Energy Shield as Fire Damage per Second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignites when you deal a Critical, taking 15% of your maximum Life and Energy Shield as Fire Damage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignites when you deal a Critical, taking 15% of your maximum Life and Energy Shield as FireDamage per Second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignites when you deal a Critical, taking 15% of your maximum Life and Energy Shield as FireDamage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignites when you deal a Critical, taking 15% of your maximum Life and Energy Shields as Fire Damage per Second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignites when you deal a Critical, taking 15% of your maximum Life and Energy Shields as Fire Damage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignites when you deal a Critical, taking 15% of your maximum Life and Energy Shields as FireDamage per Second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignites when you deal a Critical, taking 15% of your maximum Life and Energy Shields as FireDamage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignites when you deal a Critical, taking 15% of your maximum Life and EnergyShield as Fire Damage per Second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignites when you deal a Critical, taking 15% of your maximum Life and EnergyShield as Fire Damage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignites when you deal a Critical, taking 15% of your maximum Life and EnergyShield as FireDamage per Second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
"Become Ignites when you deal a Critical, taking 15% of your maximum Life and EnergyShield as FireDamage per second",プレイヤーがクリティカルヒットを与えた時に発火状態になり、プレイヤーのライフとエナジーシールドの15%を毎秒火ダメージとして受ける
Become the nightmare,悪夢たれ
Become the nightmare.,悪夢たれ。
Beef,剛力
Beefy,筋骨隆々の
Beetle's,甲虫の
Beetle's Price,虫の対価
Beetlebite,ビートルバイト
Beetles per Corpse@{0},死体ごとのビートル@{0}
Before running wait for this process id to exit.,起動する前にこのidのプロセスが終了するのを待機する。
Begin,開始
Begin Harvesting Lifeforce,ライフフォースの収穫を開始
Begin Heist,ハイスト開始
Begin Trials,試練を開始する
Begin in progress Sanctum,進行中のサンクタムを開始
Begin in progress Trials,進行中の試練を開始
Begin the Corruption Trial,穢れの試練を開始する
Behead I,首狩り I
Behead II,首狩り II
Behead Support,首狩りサポート
BeheadSupport,首狩り I
BeheadSupportTwo,首狩り II
Behemoth,ベヒモス
Behemoth Mace,ベヒモスメイス
Behemoth's,ベヒーモスの
Beidat Follower Chance,ベイダット信奉者確率
Beidat's Gaze,ベイダットの凝視
Beidat's Hand,ベイダットの手
Beidat's Will,ベイダットの意思
Beira's Anguish,ベイラの苦悶
Belfry Map,鐘楼のマップ
Bell Limit@{0},鐘の上限@{0}
Bell duration is {0} seconds,鐘の持続時間は{0}秒
Bell duration@{0}s,鐘の持続時間@{0}秒
Bell is destroyed after {0} HitDamage,鐘は{0}回のヒットを受けた後に破壊される
Bell maximum HitDamage@{0},鐘が受けることができるヒットの最大数@{0}回
Belly of the Beast,魔獣の腹
Belt,ベルト
Belts,ベルト
Benefits from consuming Charge for your Skill have 50% chance to be doubled,プレイヤーのスキルのためにフレンジーチャージを消費することによる恩恵が50%の確率で二倍になる
Benefits from consuming Charge for your Skills have 50% chance to be doubled,プレイヤーのスキルのためにフレンジーチャージを消費することによる恩恵が50%の確率で二倍になる
Benefits from consuming Charges for Supported Skill have {0} chance to be doubled,サポートされたスキルでチャージを消費することで得られる恩恵が{0}%の確率で二倍になる
Benefits from consuming Charges for Supported Skill have {0}% chance to be doubled,サポートされたスキルでチャージを消費することで得られる恩恵が{0}%の確率で二倍になる
Benefits from consuming Charges for your Skill have 50% chance to be doubled,プレイヤーのスキルのためにフレンジーチャージを消費することによる恩恵が50%の確率で二倍になる
Benefits from consuming Charges for your Skills have 50% chance to be doubled,プレイヤーのスキルのためにフレンジーチャージを消費することによる恩恵が50%の確率で二倍になる
Benefits from consuming Charges for your Skills have {0} chance to be doubled,プレイヤーのスキルのためにフレンジーチャージを消費することによる恩恵が{0}%の確率で二倍になる
Benefits from consuming Charges for your Skills have {0}% chance to be doubled,プレイヤーのスキルのためにフレンジーチャージを消費することによる恩恵が{0}%の確率で二倍になる
Benevolent,善意の
Benevolent Fountain,慈悲の泉
Benevolent Guardian,博愛の守護者
Benumbing,凍えさせる
Berserk,バーサーク
Berserk Fury,猛烈な怒り
Berserk has {0} increased Buff Effect,バーサークのバフの効果が{0}%増加する
Berserk has {0} increased Rage loss per second,バーサークの毎秒の憤怒喪失が{0}%増加する
Berserk has {0} reduced Buff Effect,バーサークのバフの効果が{0}%減少する
Berserk has {0} reduced Rage loss per second,バーサークの毎秒の憤怒喪失が{0}%減少する
Berserk has {0}% increased Buff Effect,バーサークのバフの効果が{0}%増加する
Berserk has {0}% increased Rage loss per second,バーサークの毎秒の憤怒喪失が{0}%増加する
Berserk has {0}% reduced Buff Effect,バーサークのバフの効果が{0}%減少する
Berserk has {0}% reduced Rage loss per second,バーサークの毎秒の憤怒喪失が{0}%減少する
Berserker,バーサーカー
Berserker's,バーサーカーの
Berserking,狂化する
Beryl,ベリルの
